619,-30.97,3.43,6,207.74,148.39

620,-41.81,-3.35,6,203.49,145.35

621,-40.56,-8.93,6,199.17,142.27

622,-37.98,-13.29,6,194.82,139.16

623,-41.50,-17.52,6,190.43,136.02

624,-44.25,-21.53,6,186.02,132.87

625,-28.28,-22.54,6,181.67,129.76

626,-14.94,-21.40,6,177.44,126.74

627,-40.54,-24.27,6,173.21,123.72

628,-48.94,-27.97,6,168.96,120.69

629,-47.38,-30.88,6,164.72,117.65

630,-33.29,-31.24,6,160.55,114.68

631,-38.93,-32.40,6,156.43,111.74

632,-10.61,-29.13,6,152.49,108.92

633,18.51,-21.98,6,148.82,106.30

634,62.33,-9.33,6,145.58,103.99

635,63.90,1.65,6,142.72,101.94

636,41.99,7.70,6,140.08,100.06

637,60.38,15.60,6,137.71,98.37

638,46.59,20.25,6,135.53,96.80

639,30.32,21.76,6,133.43,95.30

640,38.40,24.26,6,131.44,93.88

641,35.31,25.91,6,129.53,92.52

642,59.34,30.93,6,127.81,91.29

643,89.31,39.68,6,126.36,90.26

644,71.09,44.40,6,125.08,89.34

645,4.46,38.40,6,123.65,88.32

646,0.80,32.76,6,122.10,87.21

647,40.27,33.89,6,120.60,86.15

648,92.56,42.69,6,119.39,85.28

649,218.68,69.09,6,118.93,84.95

650,308.31,104.97,6,119.49,85.35

658,642.54,185.61,6,122.30,87.36

659,634.41,252.93,7,126.94,90.67

660,519.82,292.96,7,132.60,94.72

661,426.70,313.02,7,138.71,99.08

662,267.77,306.23,7,144.51,103.22

663,303.17,305.78,7,150.19,107.28

664,731.39,369.62,7,157.53,112.52

665,798.01,433.88,7,166.53,118.95

666,46.16,375.72,7,173.72,124.08

667,25.70,323.22,7,179.29,128.07

668,1009.54,426.16,7,187.64,134.03

669,1163.39,536.75,7,198.92,142.08

670,1022.96,609.68,7,212.01,151.44

671,847.14,645.30,7,225.84,161.31

672,724.22,657.14,7,239.72,171.23

673,447.57,625.70,7,252.45,180.32

674,270.77,572.46,7,263.43,188.16

675,204.51,517.27,7,272.64,194.74

676,89.36,453.08,7,279.87,199.91

677,3.17,385.60,7,285.07,203.62

678,-77.34,316.16,7,288.22,205.87

679,-94.83,254.51,7,289.59,206.85

680,-81.13,204.16,7,289.51,206.79

681,-52.84,165.61,7,288.36,205.97

682,-79.45,128.85,7,286.20,204.43

683,-79.31,97.63,7,283.21,202.29

684,-29.64,78.54,7,279.74,199.82

685,-13.11,64.79,7,275.96,197.12

686,8.21,56.30,7,272.02,194.30

687,-7.94,46.67,7,267.89,191.35

688,1.62,39.91,7,263.65,188.32

689,12.37,35.78,7,259.38,185.27

690,5.57,31.25,7,255.06,182.19

691,45.07,33.32,7,250.89,179.21

692,46.13,35.24,7,246.86,176.33

693,49.07,37.32,7,242.97,173.55

694,46.16,38.64,7,239.19,170.85

695,44.93,39.59,7,235.52,168.23

696,55.85,42.03,7,231.98,165.70

697,67.09,45.79,7,228.63,163.30

698,52.40,46.78,7,225.36,160.97

699,60.90,48.90,7,222.23,158.73

700,57.94,50.25,7,219.19,156.56

708,38.13,48.43,7,216.16,154.40

709,73.94,52.26,7,213.30,152.36

710,52.37,52.28,7,210.50,150.36

711,-26.76,40.42,7,207.42,148.16

712,-50.58,26.77,7,204.02,145.73

713,-75.49,11.43,7,200.26,143.04

714,-64.70,0.01,7,196.26,140.18

715,-67.98,-10.19,7,192.05,137.18

716,-65.36,-18.46,7,187.69,134.06

717,-54.73,-23.90,7,183.26,130.90

718,-43.28,-26.81,7,178.85,127.75

719,-22.66,-26.19,7,174.54,124.67

720,-6.25,-23.20,7,170.40,121.71

721,-1.99,-20.02,7,166.43,118.88

722,2.30,-16.67,7,162.63,116.17

723,-3.89,-14.75,7,158.97,113.55

724,-3.30,-13.03,7,155.42,111.02

725,-12.55,-12.96,7,151.95,108.54

726,-12.66,-12.92,7,148.55,106.11

727,10.71,-9.37,7,145.32,103.80

728,29.30,-3.57,7,142.31,101.65

729,23.81,0.53,7,139.48,99.63

730,26.77,4.47,7,136.82,97.73

731,35.25,9.09,7,134.33,95.95

732,51.24,15.41,7,132.08,94.34

733,62.89,22.53,7,130.07,92.91

734,78.91,30.99,7,128.33,91.67

735,83.48,38.86,7,126.86,90.61

736,111.79,49.80,7,125.71,89.80

737,159.59,66.27,7,125.06,89.33

738,161.55,80.56,7,124.81,89.15

739,141.52,89.71,7,124.83,89.16

740,149.58,98.69,7,125.09,89.35

741,148.70,106.19,7,125.56,89.69

742,137.35,110.86,7,126.16,90.11

743,98.38,108.99,7,126.69,90.49

